event_id,event_type,source_organization,document_title,url,event_date,country,region,facility,sif_potential,sif_label_type,energy_mechanism,energy_status,barrier_state,iogp_supported_rules,dataset_tier,ml_eligibility,duplicate_group_id,provenance_status
EVT-IMCA-1724,NEAR_MISS,International Marine Contractors Association (IMCA),07/13: Gangway safety: A review of recent incidents and near-misses involving vessel gangways,https://www.imca-int.com/resources/safety/safety-flashes/0713-gangway-safety-a-review-of-recent-incidents-and-near-misses-involving-vessel-gangways/,2013-05-09,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02250,VERIFIED
EVT-IMCA-1725,INCIDENT,International Marine Contractors Association (IMCA),07/13: Lost time injury (LTI): Serious foot injury,https://www.imca-int.com/resources/safety/safety-flashes/0713-lost-time-injury-lti-serious-foot-injury/,2013-05-09,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02251,VERIFIED
EVT-IMCA-1726,NEAR_MISS,International Marine Contractors Association (IMCA),07/13: Near-miss: Failure of gas quad fitting,https://www.imca-int.com/resources/safety/safety-flashes/0713-near-miss-failure-of-gas-quad-fitting/,2013-05-09,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02252,VERIFIED
EVT-IMCA-1727,INCIDENT,International Marine Contractors Association (IMCA),07/13: Lost time injury (LTI): Fall from height,https://www.imca-int.com/resources/safety/safety-flashes/0713-lost-time-injury-lti-fall-from-height/,2013-05-09,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02253,VERIFIED
EVT-IMCA-1728,NEAR_MISS,International Marine Contractors Association (IMCA),07/13: Risk associated with pneumatic hose couplings,https://www.imca-int.com/resources/safety/safety-flashes/0713-risk-associated-with-pneumatic-hose-couplings/,2013-05-09,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,STORED_MECHANICAL,LOW_ENERGY,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02254,VERIFIED
EVT-IMCA-1729,NEAR_MISS,International Marine Contractors Association (IMCA),06/13: Crew transfer vessel trapped under a boat landing,https://www.imca-int.com/resources/safety/safety-flashes/0613-crew-transfer-vessel-trapped-under-a-boat-landing/,2013-05-03,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02255,VERIFIED
EVT-IMCA-1730,INCIDENT,International Marine Contractors Association (IMCA),06/13: Loss of ROV after umbilical termination failure and damage to ROV during recovery,https://www.imca-int.com/resources/safety/safety-flashes/0613-loss-of-rov-after-umbilical-termination-failure-and-damage-to-rov-during-recovery/,2013-05-03,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02256,VERIFIED
EVT-IMCA-1731,NEAR_MISS,International Marine Contractors Association (IMCA),06/13: Near-miss: Dropped object – falling camera,https://www.imca-int.com/resources/safety/safety-flashes/0613-near-miss-dropped-object-falling-camera/,2013-05-03,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02257,VERIFIED
EVT-IMCA-1732,NEAR_MISS,International Marine Contractors Association (IMCA),06/13: Near-miss: Dropped objects during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/0613-near-miss-dropped-objects-during-lifting-operations/,2013-05-03,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02258,VERIFIED
EVT-IMCA-1733,NEAR_MISS,International Marine Contractors Association (IMCA),06/13: Failure of connector on marine riser,https://www.imca-int.com/resources/safety/safety-flashes/0613-failure-of-connector-on-marine-riser/,2013-05-03,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02258,VERIFIED
EVT-IMCA-1734,INCIDENT,International Marine Contractors Association (IMCA),05/13: Explosion causing fatal injury during maintenance of Metocean buoy,https://www.imca-int.com/resources/safety/safety-flashes/0513-explosion-causing-fatal-injury-during-maintenance-of-metocean-buoy/,2013-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02259,VERIFIED
EVT-IMCA-1735,INCIDENT,International Marine Contractors Association (IMCA),05/13: Battery damage caused by charger failure,https://www.imca-int.com/resources/safety/safety-flashes/0513-battery-damage-caused-by-charger-failure/,2013-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02259,VERIFIED
EVT-IMCA-1736,NEAR_MISS,International Marine Contractors Association (IMCA),05/13: Near-miss: Exposed live electrical cable,https://www.imca-int.com/resources/safety/safety-flashes/0513-near-miss-exposed-live-electrical-cable/,2013-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,ELECTRICAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02260,VERIFIED
EVT-IMCA-1737,NEAR_MISS,International Marine Contractors Association (IMCA),05/13: Finger and hand injuries,https://www.imca-int.com/resources/safety/safety-flashes/0513-finger-and-hand-injuries/,2013-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02261,VERIFIED
EVT-IMCA-1738,NEAR_MISS,International Marine Contractors Association (IMCA),05/13: High potential near-miss during equipment testing,https://www.imca-int.com/resources/safety/safety-flashes/0513-high-potential-near-miss-during-equipment-testing/,2013-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,Driving,SILVER,ML_ELIGIBLE,GRP-02262,VERIFIED
EVT-IMCA-1739,INCIDENT,International Marine Contractors Association (IMCA),05/13: Pressure switch location for fixed fire suppression systems,https://www.imca-int.com/resources/safety/safety-flashes/0513-pressure-switch-location-for-fixed-fire-suppression-systems/,2013-04-04,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02263,VERIFIED
EVT-IMCA-1740,NEAR_MISS,International Marine Contractors Association (IMCA),04/13: Near-miss: Dropped handrail/gate near moonpool,https://www.imca-int.com/resources/safety/safety-flashes/0413-near-miss-dropped-handrailgate-near-moonpool/,2013-02-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02264,VERIFIED
EVT-IMCA-1741,INCIDENT,International Marine Contractors Association (IMCA),04/13: Lost time injury (LTI): Fall from height leading to multiple fractures,https://www.imca-int.com/resources/safety/safety-flashes/0413-lost-time-injury-lti-fall-from-height-leading-to-multiple-fractures/,2013-02-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02265,VERIFIED
EVT-IMCA-1742,NEAR_MISS,International Marine Contractors Association (IMCA),04/13: Near-miss: Scaffolding collapse,https://www.imca-int.com/resources/safety/safety-flashes/0413-near-miss-scaffolding-collapse/,2013-02-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02266,VERIFIED
EVT-IMCA-1743,NEAR_MISS,International Marine Contractors Association (IMCA),04/13: Outbreak of salmonella and gastroenteritis on an offshore facility,https://www.imca-int.com/resources/safety/safety-flashes/0413-outbreak-of-salmonella-and-gastroenteritis-on-an-offshore-facility/,2013-02-15,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02267,VERIFIED
EVT-IMCA-1744,INCIDENT,International Marine Contractors Association (IMCA),04/13: Fatal crush injury during vessel hull maintenance,https://www.imca-int.com/resources/safety/safety-flashes/0413-fatal-crush-injury-during-vessel-hull-maintenance/,2013-02-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02268,VERIFIED
EVT-IMCA-1745,INCIDENT,International Marine Contractors Association (IMCA),03/13: Fatality during basket transfer,https://www.imca-int.com/resources/safety/safety-flashes/0313-fatality-during-basket-transfer/,2013-01-30,UNKNOWN,International Marine & Offshore,Offshore Fixed Platform,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02269,VERIFIED
EVT-IMCA-1746,NEAR_MISS,International Marine Contractors Association (IMCA),03/13: Diver emergency decompression following construction barge anchor loss during tropical storm,https://www.imca-int.com/resources/safety/safety-flashes/0313-diver-emergency-decompression-following-construction-barge-anchor-loss-during-tropical-storm/,2013-01-30,UNKNOWN,International Marine & Offshore,Barge,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02271,VERIFIED
EVT-IMCA-1747,INCIDENT,International Marine Contractors Association (IMCA),03/13: Lost time injury (LTI): Broken thumb,https://www.imca-int.com/resources/safety/safety-flashes/0313-lost-time-injury-lti-broken-thumb/,2013-01-30,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02270,VERIFIED
EVT-IMCA-1748,NEAR_MISS,International Marine Contractors Association (IMCA),03/13: Diving decompression chambers – not fit for purpose,https://www.imca-int.com/resources/safety/safety-flashes/0313-diving-decompression-chambers-not-fit-for-purpose/,2013-01-30,UNKNOWN,International Marine & Offshore,Barge,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02271,VERIFIED
EVT-IMCA-1749,INCIDENT,International Marine Contractors Association (IMCA),03/13: Fatal wind farm accident,https://www.imca-int.com/resources/safety/safety-flashes/0313-fatal-wind-farm-accident/,2013-01-30,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02272,VERIFIED
EVT-IMCA-1750,UC,International Marine Contractors Association (IMCA),01/13: Near-miss: Shackle configuration,https://www.imca-int.com/resources/safety/safety-flashes/0113-near-miss-shackle-configuration/,2013-01-18,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02273,VERIFIED
EVT-IMCA-1751,INCIDENT,International Marine Contractors Association (IMCA),01/13: Damage to crane winch,https://www.imca-int.com/resources/safety/safety-flashes/0113-damage-to-crane-winch/,2013-01-18,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,SILVER,ML_ELIGIBLE,GRP-02274,VERIFIED
EVT-IMCA-1752,INCIDENT,International Marine Contractors Association (IMCA),01/13: First aid injury: Contact with spinning spooler arm,https://www.imca-int.com/resources/safety/safety-flashes/0113-first-aid-injury-contact-with-spinning-spooler-arm/,2013-01-18,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02275,VERIFIED
EVT-IMCA-1753,NEAR_MISS,International Marine Contractors Association (IMCA),01/13: Luff ram clevis failures,https://www.imca-int.com/resources/safety/safety-flashes/0113-luff-ram-clevis-failures/,2013-01-18,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02276,VERIFIED
EVT-IMCA-1754,INCIDENT,International Marine Contractors Association (IMCA),01/13: Lost time injury (LTI): Crewman broke leg falling into tank,https://www.imca-int.com/resources/safety/safety-flashes/0113-lost-time-injury-lti-crewman-broke-leg-falling-into-tank/,2013-01-18,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02277,VERIFIED
EVT-IMCA-1755,NEAR_MISS,International Marine Contractors Association (IMCA),13/12 Near-miss: Poorly secured load during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1312-near-miss-poorly-secured-load-during-lifting-operations/,2012-12-11,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02278,VERIFIED
EVT-IMCA-1756,INCIDENT,International Marine Contractors Association (IMCA),13/12 Lost time injury (LTI): Person fell over on helideck and broke arm,https://www.imca-int.com/resources/safety/safety-flashes/1312-lost-time-injury-lti-person-fell-over-on-helideck-and-broke-arm/,2012-12-11,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02279,VERIFIED
EVT-IMCA-1757,INCIDENT,International Marine Contractors Association (IMCA),13/12 Lost time injury (LTI): Serious hand injury during subsea lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1312-lost-time-injury-lti-serious-hand-injury-during-subsea-lifting-operations/,2012-12-11,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02280,VERIFIED
EVT-IMCA-1758,INCIDENT,International Marine Contractors Association (IMCA),13/12 Lost time injury (LTI) caused by inadvertent activation of expired line throwing device,https://www.imca-int.com/resources/safety/safety-flashes/1312-lost-time-injury-lti-caused-by-inadvertent-activation-of-expired-line-throwing-device/,2012-12-11,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-02281,VERIFIED
EVT-IMCA-1759,INCIDENT,International Marine Contractors Association (IMCA),13/12 Fire in engine room workshop,https://www.imca-int.com/resources/safety/safety-flashes/1312-fire-in-engine-room-workshop/,2012-12-11,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02282,VERIFIED
EVT-IMCA-1760,INCIDENT,International Marine Contractors Association (IMCA),12/12 Lifeboat damaged whilst being lowered on davit,https://www.imca-int.com/resources/safety/safety-flashes/1212-lifeboat-damaged-whilst-being-lowered-on-davit/,2012-11-14,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02283,VERIFIED
EVT-IMCA-1762,NEAR_MISS,International Marine Contractors Association (IMCA),12/12 US Coast Guard Alert: Problem with certain kinds of personal flotation device,https://www.imca-int.com/resources/safety/safety-flashes/1212-us-coast-guard-alert-problem-with-certain-kinds-of-personal-flotation-device/,2012-11-14,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02284,VERIFIED
EVT-IMCA-1763,NEAR_MISS,International Marine Contractors Association (IMCA),12/12 Near-miss: Dropped object,https://www.imca-int.com/resources/safety/safety-flashes/1212-near-miss-dropped-object/,2012-11-14,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02285,VERIFIED
EVT-IMCA-1764,INCIDENT,International Marine Contractors Association (IMCA),11/12 Lost time injury (LTI): Hand injury,https://www.imca-int.com/resources/safety/safety-flashes/1112-lost-time-injury-lti-hand-injury/,2012-10-26,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02286,VERIFIED
EVT-IMCA-1765,NEAR_MISS,International Marine Contractors Association (IMCA),11/12 Near-miss: Dropped object – turnbuckle pin,https://www.imca-int.com/resources/safety/safety-flashes/1112-near-miss-dropped-object-turnbuckle-pin/,2012-10-26,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02287,VERIFIED
EVT-IMCA-1766,INCIDENT,International Marine Contractors Association (IMCA),11/12 Lost time injury (LTI): Crush injury – arm trapped by movement of crane block,https://www.imca-int.com/resources/safety/safety-flashes/1112-lost-time-injury-lti-crush-injury-arm-trapped-by-movement-of-crane-block/,2012-10-26,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02288,VERIFIED
EVT-IMCA-1767,NEAR_MISS,International Marine Contractors Association (IMCA),11/12 Near-miss: Faulty lifebuoys discovered,https://www.imca-int.com/resources/safety/safety-flashes/1112-near-miss-faulty-lifebuoys-discovered/,2012-10-26,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02289,VERIFIED
EVT-IMCA-1768,INCIDENT,International Marine Contractors Association (IMCA),11/12 Able seaman injured by shifting cargo,https://www.imca-int.com/resources/safety/safety-flashes/1112-able-seaman-injured-by-shifting-cargo/,2012-10-26,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02290,VERIFIED
EVT-IMCA-1769,INCIDENT,International Marine Contractors Association (IMCA),10/12 Diver injured during subsea lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1012-diver-injured-during-subsea-lifting-operations/,2012-10-11,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02291,VERIFIED
EVT-IMCA-1770,INCIDENT,International Marine Contractors Association (IMCA),10/12 Tombarra fall wire fatality: Updated reports,https://www.imca-int.com/resources/safety/safety-flashes/1012-tombarra-fall-wire-fatality-updated-reports/,2012-10-11,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02292,VERIFIED
EVT-IMCA-1771,NEAR_MISS,International Marine Contractors Association (IMCA),10/12 Lifejacket recall – Mullion Compact 150N ISO 12402,https://www.imca-int.com/resources/safety/safety-flashes/1012-lifejacket-recall-mullion-compact-150n-iso-12402/,2012-10-11,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02293,VERIFIED
EVT-IMCA-1772,INCIDENT,International Marine Contractors Association (IMCA),10/12 Damage to davit-mounted small boats,https://www.imca-int.com/resources/safety/safety-flashes/1012-damage-to-davit-mounted-small-boats/,2012-10-11,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02294,VERIFIED
EVT-IMCA-1773,INCIDENT,International Marine Contractors Association (IMCA),10/12 Hand injury during O₂ handling and equipment maintenance,https://www.imca-int.com/resources/safety/safety-flashes/1012-hand-injury-during-o2-handling-and-equipment-maintenance/,2012-10-11,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02295,VERIFIED
EVT-IMCA-1774,NEAR_MISS,International Marine Contractors Association (IMCA),09/12 Inadvertent lowering of lifeboat,https://www.imca-int.com/resources/safety/safety-flashes/0912-inadvertent-lowering-of-lifeboat/,2012-09-04,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02296,VERIFIED
EVT-IMCA-1775,NEAR_MISS,International Marine Contractors Association (IMCA),09/12 Near-miss: Cement tank hatch failure,https://www.imca-int.com/resources/safety/safety-flashes/0912-near-miss-cement-tank-hatch-failure/,2012-09-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02297,VERIFIED
EVT-IMCA-1776,INCIDENT,International Marine Contractors Association (IMCA),09/12 Lost time injury (LTI): Hand cut during cutting operations,https://www.imca-int.com/resources/safety/safety-flashes/0912-lost-time-injury-lti-hand-cut-during-cutting-operations/,2012-09-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02298,VERIFIED
EVT-IMCA-1777,NEAR_MISS,International Marine Contractors Association (IMCA),09/12 Near-miss: Potential fall when TMS protection gate came loose,https://www.imca-int.com/resources/safety/safety-flashes/0912-near-miss-potential-fall-when-tms-protection-gate-came-loose/,2012-09-04,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02299,VERIFIED
EVT-IMCA-1778,NEAR_MISS,International Marine Contractors Association (IMCA),08/12 Near-miss: Bell umbilical damage incident,https://www.imca-int.com/resources/safety/safety-flashes/0812-near-miss-bell-umbilical-damage-incident/,2012-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02300,VERIFIED
EVT-IMCA-1779,NEAR_MISS,International Marine Contractors Association (IMCA),08/12 Near-miss: Failure of load during lifting,https://www.imca-int.com/resources/safety/safety-flashes/0812-near-miss-failure-of-load-during-lifting/,2012-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02301,VERIFIED
EVT-IMCA-1780,NEAR_MISS,International Marine Contractors Association (IMCA),08/12 Platform supply vessel comes into contact with fixed platform,https://www.imca-int.com/resources/safety/safety-flashes/0812-platform-supply-vessel-comes-into-contact-with-fixed-platform/,2012-07-24,UNKNOWN,International Marine & Offshore,Offshore Fixed Platform,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02302,VERIFIED
EVT-IMCA-1781,NEAR_MISS,International Marine Contractors Association (IMCA),08/12 Near-miss: Dropped objects,https://www.imca-int.com/resources/safety/safety-flashes/0812-near-miss-dropped-objects/,2012-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02303,VERIFIED
EVT-IMCA-1782,INCIDENT,International Marine Contractors Association (IMCA),07/12 Lost time injury (LTI): Incident with circular saw leads to loss of thumb,https://www.imca-int.com/resources/safety/safety-flashes/0712-lost-time-injury-lti-incident-with-circular-saw-leads-to-loss-of-thumb/,2012-07-10,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-02304,VERIFIED
EVT-IMCA-1783,INCIDENT,International Marine Contractors Association (IMCA),07/12 Small fire and minor injury during gas cutting,https://www.imca-int.com/resources/safety/safety-flashes/0712-small-fire-and-minor-injury-during-gas-cutting/,2012-07-10,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02305,VERIFIED
EVT-IMCA-1784,NEAR_MISS,International Marine Contractors Association (IMCA),07/12 Two recent cases of hand and arm injuries,https://www.imca-int.com/resources/safety/safety-flashes/0712-two-recent-cases-of-hand-and-arm-injuries/,2012-07-10,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02306,VERIFIED
EVT-IMCA-1786,INCIDENT,International Marine Contractors Association (IMCA),07/12 Fall fatality during platform abandonment,https://www.imca-int.com/resources/safety/safety-flashes/0712-fall-fatality-during-platform-abandonment/,2012-07-10,UNKNOWN,International Marine & Offshore,Offshore Fixed Platform,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02307,VERIFIED
EVT-IMCA-1787,NEAR_MISS,International Marine Contractors Association (IMCA),06/12 Near-miss: Live electrical cable,https://www.imca-int.com/resources/safety/safety-flashes/0612-near-miss-live-electrical-cable/,2012-06-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,ELECTRICAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,QUARANTINED,GRP-02308,VERIFIED
EVT-IMCA-1788,UA,International Marine Contractors Association (IMCA),06/12 Failure to follow gas quad procedure,https://www.imca-int.com/resources/safety/safety-flashes/0612-failure-to-follow-gas-quad-procedure/,2012-06-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02309,VERIFIED
EVT-IMCA-1789,NEAR_MISS,International Marine Contractors Association (IMCA),06/12 Near-miss: Saturation diver lost gas supply,https://www.imca-int.com/resources/safety/safety-flashes/0612-near-miss-saturation-diver-lost-gas-supply/,2012-06-25,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02310,VERIFIED
EVT-IMCA-1790,NEAR_MISS,International Marine Contractors Association (IMCA),06/12 Two recent incidents involving injuries,https://www.imca-int.com/resources/safety/safety-flashes/0612-two-recent-incidents-involving-injuries/,2012-06-25,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,QUARANTINED,GRP-02311,VERIFIED
