event_id,event_type,source_organization,source_tier,document_id,document_title,document_sha256,url,event_date,industry,activity,energy_type,energy_source,sif_potential,label_type,sif_evidence,barriers_count,iogp_rules_count,actual_consequence,potential_consequence,dataset_tier,overall_quality,duplicate_status
"EVT-IMCA-1886","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1886","02/11: Service bulletin – integrated flywheel generators (IFG)","845ef1f8baf9a764c7bcdbacf91549512c31db4364446680e00e56f17ffc3b3f","https://www.imca-int.com/resources/safety/safety-flashes/0211-service-bulletin-integrated-flywheel-generators-ifg/","2011-02-25","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","PRESSURE","bar","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1887","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1887","01/11: Broken right hand index finger","3d3c72121ef6f2e83bcd96de8155757f3baf127557f0e432fc7249392331d7a8","https://www.imca-int.com/resources/safety/safety-flashes/0111-broken-right-hand-index-finger/","2011-01-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1888","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1888","01/11: Inappropriate use of snap hooks","4dfd9fd543870fddf1b2fce13e5fe61d6fbf408a6502c6edcbb4bbc6e339aa50","https://www.imca-int.com/resources/safety/safety-flashes/0111-inappropriate-use-of-snap-hooks/","2011-01-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1889","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1889","01/11: Functional safety of control systems","84f8365946a0f943432ffafe0a05e53e918c46f81b2f8d87ade5fb391ce020c9","https://www.imca-int.com/resources/safety/safety-flashes/0111-functional-safety-of-control-systems/","2011-01-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1890","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1890","01/11: Serious failure of CO₂ fire-fighting system","24e5b1f99b1b3b965b4cd988037bc24f4d8672fb6f27d8776721ac3c4708da1d","https://www.imca-int.com/resources/safety/safety-flashes/0111-serious-failure-of-co2-fire-fighting-system/","2011-01-27","Marine Contracting & Offshore Energy","Marine & Vessel Operations","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1891","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1891","01/11: Lifting operations – securing equipment","67c281c5a02f1862fae75a71de6842b732341cc64bb9b812e85bbf75397746d3","https://www.imca-int.com/resources/safety/safety-flashes/0111-lifting-operations-securing-equipment/","2011-01-27","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","lifting","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1892","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1892","01/11: Failure of home-made equipment","960d87340326702b70df6ce729639eb4dbcfbed635f12b3ba54a2902f69a61d8","https://www.imca-int.com/resources/safety/safety-flashes/0111-failure-of-home-made-equipment/","2011-01-27","Marine Contracting & Offshore Energy","Hot Work Operations","GRAVITATIONAL","shackle","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","SILVER","HIGH","UNIQUE"
"EVT-IMCA-1893","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1893","08/10 Welding of shackles","32dc0d237163e8bdac9dba9d9a8238a098010be79e06ca6ba984730945016f60","https://www.imca-int.com/resources/safety/safety-flashes/0810-welding-of-shackles/","2010-12-15","Marine Contracting & Offshore Energy","Hot Work Operations","GRAVITATIONAL","shackle","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1894","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1894","08/10 Lacerated chin caused by flying wedge","afeea549af14287a97c782e0a5cc00e081b02b0cd5a2e389272426cf76ee8520","https://www.imca-int.com/resources/safety/safety-flashes/0810-lacerated-chin-caused-by-flying-wedge/","2010-12-15","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1895","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1895","08/10 Failure to calibrate MRU led to near-miss","b33aee5f263ff146cd0a5921886bab15667c88e28eb3959b6897789a18222ef6","https://www.imca-int.com/resources/safety/safety-flashes/0810-failure-to-calibrate-mru-led-to-near-miss/","2010-12-15","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1896","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1896","08/10 Diver safety – nitrox generator use","b1223ec52c6049637acb67c5fe53aec0d4a3aca6ed2faf91226559ceb988ae41","https://www.imca-int.com/resources/safety/safety-flashes/0810-diver-safety-nitrox-generator-use/","2010-12-15","Marine Contracting & Offshore Energy","Subsea & Diving Operations","ELECTRICAL","generator","FALSE","DERIVED","Controlled electrical energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1897","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1897","08/10 Right hand hit by flying wedge","ce976606399a5bc6bee4469344bacb56310848f0a2b8600af2690e18582ed85e","https://www.imca-int.com/resources/safety/safety-flashes/0810-right-hand-hit-by-flying-wedge/","2010-12-15","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1898","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1898","08/10 Subsea oxy-arc cutting – risk of explosion","1779cf0b29863fad75df85ec53622a2173058b6d185674126d107cf0571ee3f0","https://www.imca-int.com/resources/safety/safety-flashes/0810-subsea-oxy-arc-cutting-risk-of-explosion/","2010-12-15","Marine Contracting & Offshore Energy","Hot Work Operations","THERMAL","explosion","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","1","Minor injury requiring first aid or medical attention.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1899","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1899","07/10 Near-miss: falling object","c8fbbe40907b79c40c1efb3586664492e3d860250d436f2290563c9c42d76100","https://www.imca-int.com/resources/safety/safety-flashes/0710-near-miss-falling-object/","2010-11-10","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1900","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1900","07/10 Crewman fatally injured during mooring operations","41f4b2c4a3e203bcc4744c35572d37cfe5e8c5afd620c531303aa8439f08394e","https://www.imca-int.com/resources/safety/safety-flashes/0710-crewman-fatally-injured-during-mooring-operations/","2010-11-10","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1901","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1901","07/10 Precautions against jellyfish sting during diving operations","9a9337b0f14f57b2764e0caddb042d77a89a528ca9daf0182bb3c14a482e1b84","https://www.imca-int.com/resources/safety/safety-flashes/0710-precautions-against-jellyfish-sting-during-diving-operations/","2010-11-10","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1902","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1902","07/10 Fatality: fall from height","0d750b0341b877289354bcec5bc42586909920cf11da23507c7ee1dd906f55ca","https://www.imca-int.com/resources/safety/safety-flashes/0710-fatality-fall-from-height/","2010-11-10","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","GRAVITATIONAL","fall from height","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1903","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1903","06/10 Lost time injury (LTI): Severed tendon","eeedc419ba1b31c16d1a6bdc652ae5335b4184bfb6888bf078ada40cab2cea21","https://www.imca-int.com/resources/safety/safety-flashes/0610-lost-time-injury-lti-severed-tendon/","2010-09-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Lost time / serious personal injury sustained.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1904","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1904","06/10 Minor chest burns suffered by rope access technician","da24b5deb73fb23ea4a3fda687334a1b1a6a1f228227a04bf222f2dbee6c0e22","https://www.imca-int.com/resources/safety/safety-flashes/0610-minor-chest-burns-suffered-by-rope-access-technician/","2010-09-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","THERMAL","burn","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1905","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1905","06/10 Near-miss: safety device (hard link) damaged during hot work","1773d9650c5489b868e0336f2e44198666d922e5696508d7076ef97201d0671a","https://www.imca-int.com/resources/safety/safety-flashes/0610-near-miss-safety-device-hard-link-damaged-during-hot-work/","2010-09-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","THERMAL","hot work","TRUE","DERIVED","Derived SIF: Uncontrolled thermal energy with compromised barrier and line-of-fire exposure","0","1","No injuries occurred (Near Miss / Potential Consequence only).","Major hydrocarbon fire or explosion resulting in multiple fatalities and facility loss.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1906","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1906","06/10 Tug capsized during operations","98acfe4c1e2e370c24e7a6527120b17f4d3b3eeff9d0bf4824051051eae14170","https://www.imca-int.com/resources/safety/safety-flashes/0610-tug-capsized-during-operations/","2010-09-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","PRESSURE","psi","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1907","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1907","06/10 Load dropped owing to incorrect manufacture of “flemish eye” crane pennant","2ca920468f1c7f2c386bf9ce801a66c2d624d2b5ed56ec49d87d30d35eca7df7","https://www.imca-int.com/resources/safety/safety-flashes/0610-load-dropped-owing-to-incorrect-manufacture-of-flemish-eye-crane-pennant/","2010-09-27","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","crane","TRUE","DERIVED","Derived SIF: Uncontrolled gravitational energy with compromised barrier and line-of-fire exposure","0","1","None reported / Equipment stoppage or minor disruption.","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1908","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1908","05/10 Near-miss: Burnt out electrical socket","3e45dbb3fecfa781da73cb7d16f6c590ccf1bcb7a5f843f69900613310825c85","https://www.imca-int.com/resources/safety/safety-flashes/0510-near-miss-burnt-out-electrical-socket/","2010-07-28","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","THERMAL","burn","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1909","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1909","05/10 Water ingress to bow thruster space","c12000c5ad90c53e5793c936f3dabcc541848dbf2f2d0bc0166d3660fc72385a","https://www.imca-int.com/resources/safety/safety-flashes/0510-water-ingress-to-bow-thruster-space/","2010-07-28","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1910","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1910","05/10 Diver injury during air cylinder recharging","3b961d1118530844ff9757909e71e8658d84dd407a041b9fc58527d6d2a549d4","https://www.imca-int.com/resources/safety/safety-flashes/0510-diver-injury-during-air-cylinder-recharging/","2010-07-28","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1911","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1911","05/10 Near-miss: crane wire grease and headache ball","61297d5bf8de286e56856be6c6db655be3716bf0d847809b09108813d01e24cb","https://www.imca-int.com/resources/safety/safety-flashes/0510-near-miss-crane-wire-grease-and-headache-ball/","2010-07-28","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","GRAVITATIONAL","crane","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1912","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1912","05/10 Oxy-arc umbilical handling winch – fire on deck","88a088b8299397a7915d4ea118907f78670201bea1839373d095a04394d1aea9","https://www.imca-int.com/resources/safety/safety-flashes/0510-oxy-arc-umbilical-handling-winch-fire-on-deck/","2010-07-28","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1913","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1913","06/10 Third degree burn sustained during rope access hot work","e972e2ffde41334a5cb899a840890a38de0c7958b0f1f6de112b2785653a2782","https://www.imca-int.com/resources/safety/safety-flashes/0610-third-degree-burn-sustained-during-rope-access-hot-work/","2010-07-27","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","THERMAL","burn","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","1","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1914","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1914","04/10 Person injured by mooring lines","c5e6e3721b8a10c92efc4d85a008f86871b2b39f2fc4c4f043439b9824056d81","https://www.imca-int.com/resources/safety/safety-flashes/0410-person-injured-by-mooring-lines/","2010-07-14","Marine Contracting & Offshore Energy","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1915","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1915","04/10 High potential dropped object near-miss: antenna fell to deck","2e5b463fbf5293b2b49aab204678099758ba153139e699f7328d4871bd461afe","https://www.imca-int.com/resources/safety/safety-flashes/0410-high-potential-dropped-object-near-miss-antenna-fell-to-deck/","2010-07-14","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","GRAVITATIONAL","dropped object","TRUE","EXPLICIT","04/10 High potential dropped object near-miss: antenna fell","0","0","No injuries occurred (Near Miss / Potential Consequence only).","Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1916","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1916","04/10 Serious shortcomings with hydrostatic release units","da38774757ef415697d2e73906a4eb5e7a3140cb2ada5636632015fde606f1f5","https://www.imca-int.com/resources/safety/safety-flashes/0410-serious-shortcomings-with-hydrostatic-release-units/","2010-07-14","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1917","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1917","04/10 Failure of life rafts during servicing","63cc755123910b4660c2a8f7af5ee327bbfc91c2ec0353bce2cbff81e4a3c0c0","https://www.imca-int.com/resources/safety/safety-flashes/0410-failure-of-life-rafts-during-servicing/","2010-07-14","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1918","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1918","04/10 CO₂ systems safety pins","42e9632c045a8a6d6f935f62438e4b55ae1adc22748d97c0fce4a6718f9ad249","https://www.imca-int.com/resources/safety/safety-flashes/0410-co2-systems-safety-pins/","2010-07-14","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1919","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1919","04/10 Failure of fixed high expansion foam","0dac9f02987a78d40f20b047185b086ec4905b442017c9901cb07174d2f8c3f2","https://www.imca-int.com/resources/safety/safety-flashes/0410-failure-of-fixed-high-expansion-foam/","2010-07-14","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1920","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1920","03/10 Incident during entry to diving bell","8050c264ddef04573bbd609b759ca32f9d13bdae634446ca7eb1317872eded1f","https://www.imca-int.com/resources/safety/safety-flashes/0310-incident-during-entry-to-diving-bell/","2010-05-28","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1921","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1921","03/10 Uncontrolled ascent – loss of lift bag to surface","121a36895e5034104bfc4eaf5979f05276208de41a73b85242e5d0d7ab9972a8","https://www.imca-int.com/resources/safety/safety-flashes/0310-uncontrolled-ascent-loss-of-lift-bag-to-surface/","2010-05-28","Marine Contracting & Offshore Energy","Lifting & Rigging Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1922","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1922","03/10 Gangway failure","83bc0b662d8565dde1cfccd0f4fb9773dab6e31ae1303c4096288aa29ee55653","https://www.imca-int.com/resources/safety/safety-flashes/0310-gangway-failure/","2010-05-28","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1923","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1923","03/10 Missing dangerous goods declaration","8a98d9efde46495beb9e59b738f0d51ca71175a8bccc3cb0cee6d5215ec7951f","https://www.imca-int.com/resources/safety/safety-flashes/0310-missing-dangerous-goods-declaration/","2010-05-28","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1924","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1924","02/10 Crewman received 440V electric shock","89d56eb4623f2c8b7552595dc6534fb1b07e10297976ce2b6959cc5637209a4f","https://www.imca-int.com/resources/safety/safety-flashes/0210-crewman-received-440v-electric-shock/","2010-04-08","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","ELECTRICAL","shock","FALSE","DERIVED","Controlled electrical energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1925","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1925","02/10 Near-miss: improper use of fall-arrest equipment leads to fall","957751a687a01ab9b1bb4e6d5ff9cdcf1b817b0c71a1a911e8ab97bd136b2ba5","https://www.imca-int.com/resources/safety/safety-flashes/0210-near-miss-improper-use-of-fall-arrest-equipment-leads-to-fall/","2010-04-08","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","No injuries occurred (Near Miss / Potential Consequence only).","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1926","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1926","02/10 Failure of hose reel bearing housing","96ffc7dacaf5fa34ae2bfdb9bf3533551aafcaf2abfda5ea36c546caa50c8501","https://www.imca-int.com/resources/safety/safety-flashes/0210-failure-of-hose-reel-bearing-housing/","2010-04-08","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1927","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1927","02/10 Inadvertent opening of circuit breakers","d2baffa7aa967aaf27df661bf1d7e94fe2a44bcb1206016d38e4cacdfb471f05","https://www.imca-int.com/resources/safety/safety-flashes/0210-inadvertent-opening-of-circuit-breakers/","2010-04-08","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","ELECTRICAL","breaker","FALSE","DERIVED","Controlled electrical energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1928","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1928","02/10 Hole burnt in vessel deck during removal of sea-fastenings","a8168ca01053c605e0bfffa44194050b805da0936a5e6fb3bf9134ae99d6075d","https://www.imca-int.com/resources/safety/safety-flashes/0210-hole-burnt-in-vessel-deck-during-removal-of-sea-fastenings/","2010-04-08","Marine Contracting & Offshore Energy","Marine & Vessel Operations","THERMAL","burn","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1929","INCIDENT","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1929","02/10 Fatality during anchor handling operation","90d7618c6d2cf470a74b492545914b128825e2100256e63ca28eb3eed74ba4e8","https://www.imca-int.com/resources/safety/safety-flashes/0210-fatality-during-anchor-handling-operation/","2010-04-08","Marine Contracting & Offshore Energy","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-IMCA-1930","NEAR_MISS","International Marine Contractors Association (IMCA)","TIER_B_INDUSTRY","SRC-IMCA-1930","01/10 Diver fouled on descending load","7f7fdf79958dcc9faee62b7e82a8d30ec70d533c6ebe994016cc66069b941257","https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-fouled-on-descending-load/","2010-02-09","Marine Contracting & Offshore Energy","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
