event_id,event_type,source_org,source_id,document_title,url,country,region,facility,activity,energy_type,energy_status,exposure_present,exposure_type,barrier_count,actual_consequence,potential_consequence,sif_potential,sif_label_type,dataset_tier,provenance_status,duplicate_status,duplicate_group_id
EVT-IMCA-1922,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1922,03/10 Gangway failure,https://www.imca-int.com/resources/safety/safety-flashes/0310-gangway-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02487
EVT-IMCA-1923,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1923,03/10 Missing dangerous goods declaration,https://www.imca-int.com/resources/safety/safety-flashes/0310-missing-dangerous-goods-declaration/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02488
EVT-IMCA-1924,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1924,02/10 Crewman received 440V electric shock,https://www.imca-int.com/resources/safety/safety-flashes/0210-crewman-received-440v-electric-shock/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,ELECTRICAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02489
EVT-IMCA-1925,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1925,02/10 Near-miss: improper use of fall-arrest equipment leads to fall,https://www.imca-int.com/resources/safety/safety-flashes/0210-near-miss-improper-use-of-fall-arrest-equipment-leads-to-fall/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02490
EVT-IMCA-1926,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1926,02/10 Failure of hose reel bearing housing,https://www.imca-int.com/resources/safety/safety-flashes/0210-failure-of-hose-reel-bearing-housing/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02491
EVT-IMCA-1927,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1927,02/10 Inadvertent opening of circuit breakers,https://www.imca-int.com/resources/safety/safety-flashes/0210-inadvertent-opening-of-circuit-breakers/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02492
EVT-IMCA-1928,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1928,02/10 Hole burnt in vessel deck during removal of sea-fastenings,https://www.imca-int.com/resources/safety/safety-flashes/0210-hole-burnt-in-vessel-deck-during-removal-of-sea-fastenings/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02493
EVT-IMCA-1929,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1929,02/10 Fatality during anchor handling operation,https://www.imca-int.com/resources/safety/safety-flashes/0210-fatality-during-anchor-handling-operation/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Local hazard exposure with manageable outcome.,TRUE,EXPLICIT,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02494
EVT-IMCA-1930,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1930,01/10 Diver fouled on descending load,https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-fouled-on-descending-load/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02495
EVT-IMCA-1931,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1931,01/10 Diver falls into bell maintenance pit,https://www.imca-int.com/resources/safety/safety-flashes/0110-diver-falls-into-bell-maintenance-pit/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02496
EVT-IMCA-1932,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1932,01/10 Fatality on the diving support vessel Wellservicer,https://www.imca-int.com/resources/safety/safety-flashes/0110-fatality-on-the-diving-support-vessel-wellservicer/,UNKNOWN,International Marine & Offshore,Diving Support Vessel (DSV),Drilling & Well Intervention,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Local hazard exposure with manageable outcome.,TRUE,EXPLICIT,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02497
EVT-IMCA-1933,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1933,01/10 Bail-out whip failures,https://www.imca-int.com/resources/safety/safety-flashes/0110-bail-out-whip-failures/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02498
EVT-IMCA-1934,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1934,18/09: Fatality during pressure test,https://www.imca-int.com/resources/safety/safety-flashes/1809-fatality-during-pressure-test/,UNKNOWN,International Marine & Offshore,UNKNOWN,Drilling & Well Intervention,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Severe or fatal trauma resulting from uncontrolled energetic release.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02499
EVT-IMCA-1935,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1935,18/09: Fatal incident onboard a dive support vessel,https://www.imca-int.com/resources/safety/safety-flashes/1809-fatal-incident-onboard-a-dive-support-vessel/,UNKNOWN,International Marine & Offshore,UNKNOWN,Drilling & Well Intervention,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Severe or fatal trauma resulting from uncontrolled energetic release.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02500
EVT-IMCA-1936,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1936,18/09: Lost time injury (LTI) to leg,https://www.imca-int.com/resources/safety/safety-flashes/1809-lost-time-injury-lti-to-leg/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Lost time / serious personal injury sustained.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02501
EVT-IMCA-1937,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1937,18/09: Loss of ROV: dropped object,https://www.imca-int.com/resources/safety/safety-flashes/1809-loss-of-rov-dropped-object/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,GRAVITATIONAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02502
EVT-IMCA-1938,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1938,17/09: Injury during personnel transfer capsule operation,https://www.imca-int.com/resources/safety/safety-flashes/1709-injury-during-personnel-transfer-capsule-operation/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,KINETIC,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02503
EVT-IMCA-1939,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1939,17/09: Loading and securing of containers,https://www.imca-int.com/resources/safety/safety-flashes/1709-loading-and-securing-of-containers/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02504
EVT-IMCA-1940,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1940,16/09: Near-miss: Unexpected lowering of a suspended load,https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-unexpected-lowering-of-a-suspended-load/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02505
EVT-IMCA-1941,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1941,16/09: Near-miss: Loss of a small crane (‘cherry picker’) wire,https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-loss-of-a-small-crane-cherry-picker-wire/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,KINETIC,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02506
EVT-IMCA-1942,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1942,16/09: Hand injury: Injection of hydraulic fluid,https://www.imca-int.com/resources/safety/safety-flashes/1609-hand-injury-injection-of-hydraulic-fluid/,UNKNOWN,International Marine & Offshore,UNKNOWN,Drilling & Well Intervention,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02507
EVT-IMCA-1943,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1943,16/09: Tumble dryer fire onboard a vessel,https://www.imca-int.com/resources/safety/safety-flashes/1609-tumble-dryer-fire-onboard-a-vessel/,UNKNOWN,International Marine & Offshore,UNKNOWN,Drilling & Well Intervention,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02508
EVT-IMCA-1944,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1944,16/09: Bell bottom door hydraulic operating system failure,https://www.imca-int.com/resources/safety/safety-flashes/1609-bell-bottom-door-hydraulic-operating-system-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Piping & Pressure Maintenance,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02509
EVT-IMCA-1945,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1945,16/09: Near-miss: ROV fuse bolt failure,https://www.imca-int.com/resources/safety/safety-flashes/1609-near-miss-rov-fuse-bolt-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,KINETIC,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02510
EVT-IMCA-1946,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1946,15/09: Trapped diver umbilical incident resulting in diver fatality,https://www.imca-int.com/resources/safety/safety-flashes/1509-trapped-diver-umbilical-incident-resulting-in-diver-fatality/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,Fatal injury occurred.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02511
EVT-IMCA-1947,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1947,15/09: Lost time injury (LTI): Gangway deployment,https://www.imca-int.com/resources/safety/safety-flashes/1509-lost-time-injury-lti-gangway-deployment/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,Lost time / serious personal injury sustained.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02512
EVT-IMCA-1948,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1948,15/09: Helicopter Task Group update: Briefing on S-92 helicopter fleet,https://www.imca-int.com/resources/safety/safety-flashes/1509-helicopter-task-group-update-briefing-on-s-92-helicopter-fleet/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02513
EVT-IMCA-1949,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1949,15/09: Importance of inspecting fall protection equipment,https://www.imca-int.com/resources/safety/safety-flashes/1509-importance-of-inspecting-fall-protection-equipment/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02514
EVT-IMCA-1950,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1950,14/09: Failure of gas supply to diving bell,https://www.imca-int.com/resources/safety/safety-flashes/1409-failure-of-gas-supply-to-diving-bell/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02515
EVT-IMCA-1951,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1951,14/09: Torn ankle ligaments,https://www.imca-int.com/resources/safety/safety-flashes/1409-torn-ankle-ligaments/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02516
EVT-IMCA-1952,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1952,14/09: Potential threat to aviation posed by Skysails,https://www.imca-int.com/resources/safety/safety-flashes/1409-potential-threat-to-aviation-posed-by-skysails/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02517
EVT-IMCA-1953,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1953,13/09: Use of pre-mixed nitrox gases,https://www.imca-int.com/resources/safety/safety-flashes/1309-use-of-pre-mixed-nitrox-gases/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02518
EVT-IMCA-1954,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1954,12/09: Pillar valve failure,https://www.imca-int.com/resources/safety/safety-flashes/1209-pillar-valve-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,PRESSURE,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02519
EVT-IMCA-1955,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1955,12/09: Dropped object near-miss,https://www.imca-int.com/resources/safety/safety-flashes/1209-dropped-object-near-miss/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,GRAVITATIONAL,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02520
EVT-IMCA-1956,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1956,12/09: Lift bag lost when rigging parted,https://www.imca-int.com/resources/safety/safety-flashes/1209-lift-bag-lost-when-rigging-parted/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02521
EVT-IMCA-1957,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1957,11/09: Falling object – struck by crane stop/striker plate,https://www.imca-int.com/resources/safety/safety-flashes/1109-falling-object-struck-by-crane-stopstriker-plate/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,LINE_OF_FIRE,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02522
EVT-IMCA-1958,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1958,10/09: Compact fluorescent lights interfering with communications equipment,https://www.imca-int.com/resources/safety/safety-flashes/1009-compact-fluorescent-lights-interfering-with-communications-equipment/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02523
EVT-IMCA-1959,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1959,10/09: High potential near-miss during back loading,https://www.imca-int.com/resources/safety/safety-flashes/1009-high-potential-near-miss-during-back-loading/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Severe or fatal trauma resulting from uncontrolled energetic release.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02524
EVT-IMCA-1960,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1960,10/09: Lifeboat davit failure,https://www.imca-int.com/resources/safety/safety-flashes/1009-lifeboat-davit-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Marine & Vessel Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02525
EVT-IMCA-1961,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1961,10/09: Uncontrolled movement of A-frame,https://www.imca-int.com/resources/safety/safety-flashes/1009-uncontrolled-movement-of-a-frame/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02526
EVT-IMCA-1962,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1962,08/09: Near-miss: Dropped clump weight,https://www.imca-int.com/resources/safety/safety-flashes/0809-near-miss-dropped-clump-weight/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,GRAVITATIONAL,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02527
EVT-IMCA-1963,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1963,08/09: Reintroduction of personal locator beacons on helicopter flights,https://www.imca-int.com/resources/safety/safety-flashes/0809-reintroduction-of-personal-locator-beacons-on-helicopter-flights/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02528
EVT-IMCA-1964,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1964,08/09: Sodasorb burn injury,https://www.imca-int.com/resources/safety/safety-flashes/0809-sodasorb-burn-injury/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02529
EVT-IMCA-1965,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1965,08/09: Fall from height,https://www.imca-int.com/resources/safety/safety-flashes/0809-fall-from-height/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02530
EVT-IMCA-1966,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1966,09/09:Poor maintenance and subsequent failure of welding equipment,https://www.imca-int.com/resources/safety/safety-flashes/0909poor-maintenance-and-subsequent-failure-of-welding-equipment/,UNKNOWN,International Marine & Offshore,UNKNOWN,Hot Work Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02531
EVT-IMCA-1967,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1967,07/09: Fatal electrocution,https://www.imca-int.com/resources/safety/safety-flashes/0709-fatal-electrocution/,UNKNOWN,International Marine & Offshore,UNKNOWN,Hot Work Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Electrocution or severe thermal arc-flash blast fatality.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02532
EVT-IMCA-1968,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1968,07/09: Electric shock near-miss,https://www.imca-int.com/resources/safety/safety-flashes/0709-electric-shock-near-miss/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,ELECTRICAL,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02533
EVT-IMCA-1969,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1969,07/09: Lifeboat D-ring failure,https://www.imca-int.com/resources/safety/safety-flashes/0709-lifeboat-d-ring-failure/,UNKNOWN,International Marine & Offshore,UNKNOWN,Subsea & Diving Operations,ELECTRICAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02534
EVT-IMCA-1970,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1970,07/09: Worker fatally injured during pipelay operations,https://www.imca-int.com/resources/safety/safety-flashes/0709-worker-fatally-injured-during-pipelay-operations/,UNKNOWN,International Marine & Offshore,UNKNOWN,Piping & Pressure Maintenance,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Severe or fatal trauma resulting from uncontrolled energetic release.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02535
EVT-IMCA-1971,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1971,06/09: Super Puma helicopter accident – initial report,https://www.imca-int.com/resources/safety/safety-flashes/0609-super-puma-helicopter-accident-initial-report/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02536
EVT-IMCA-1972,NEAR_MISS,International Marine Contractors Association (IMCA),SRC-IMCA-1972,06/09: Failed nipple on bolt tensioning jack,https://www.imca-int.com/resources/safety/safety-flashes/0609-failed-nipple-on-bolt-tensioning-jack/,UNKNOWN,International Marine & Offshore,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02537
EVT-IMCA-1973,INCIDENT,International Marine Contractors Association (IMCA),SRC-IMCA-1973,06/09: Fatality during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/0609-fatality-during-lifting-operations/,UNKNOWN,International Marine & Offshore,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Fatal injury occurred.,Local hazard exposure with manageable outcome.,TRUE,EXPLICIT,BRONZE,CATALOG_METADATA,UNIQUE,GRP-02538
